,level_0,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,scenario,route_length,ego_vehicle,carla_version,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
179,145,40,RouteScenario_4_40,Completed,route_40_route0_02_08_22_44_08,0,0,0,0,0,0,0,0,0,4,55.71251834771494,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,15.900000236928465,136.74394369125366,none
180,186,41,RouteScenario_4_41,Completed,route_41_route0_02_08_22_50_02,0,0,0,0,0,0,0,0,0,4,61.367142631099526,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,25.200000375509266,222.020206451416,none
181,177,42,RouteScenario_4_42,Completed,route_42_route0_02_08_22_57_22,0,0,0,0,0,0,0,0,0,4,56.02666298657788,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,24.400000363588333,185.95750856399536,none
182,150,43,RouteScenario_4_43,Completed,route_43_route0_02_08_23_03_51,0,0,0,0,0,0,0,0,0,4,61.68555879782448,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,42.60000063478947,358.97989654541016,none
183,146,44,RouteScenario_4_44,Completed,route_44_route0_02_08_23_15_23,0,0,0,0,0,0,0,0,0,4,55.41121556217197,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,25.900000385940075,253.476220369339,none
184,164,45,RouteScenario_4_45,Completed,route_45_route0_02_08_23_24_31,0,0,0,0,0,0,0,0,0,4,61.067938290835365,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,43.05000064149499,324.2221505641937,none
185,166,46,RouteScenario_4_46,Completed,route_46_route0_02_08_23_36_29,0,0,0,0,0,0,0,0,0,4,54.91447760482357,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,13.800000205636024,129.36433839797974,none
186,149,47,RouteScenario_4_47,Completed,route_47_route0_02_08_23_43_57,0,0,0,0,0,0,0,0,0,4,60.57136272504224,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,27.60000041127205,175.26830005645752,none
187,157,5,RouteScenario_4_5,Completed,route_5_route0_02_08_23_56_01,0,0,0,0,0,0,0,0,0,4,55.59823106089415,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,28.400000423192974,196.70416378974917,none
188,174,6,RouteScenario_4_6,Completed,route_6_route0_02_09_00_03_09,0,0,0,0,0,0,0,0,0,4,61.25325971366519,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,44.50000066310167,324.0121943950653,none
189,163,7,RouteScenario_4_7,Completed,route_7_route0_02_09_00_13_54,0,0,0,0,0,0,0,0,0,4,60.41447692826555,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,30.45000045374036,273.47331261634827,none
190,178,8,RouteScenario_4_8,Completed,route_8_route0_02_09_00_23_08,0,0,0,0,0,0,0,0,0,4,61.75131111908178,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,39.30000058561564,264.2283749580384,none
191,190,9,RouteScenario_4_9,Completed,route_9_route0_02_09_00_32_16,0,0,0,0,0,0,0,0,0,4,56.094386897300026,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,24.45000036433339,186.30859994888303,none
192,215,0,RouteScenario_7_0,Completed,route_0_route0_02_09_00_39_26,0,0,0,0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,20.250000301748518,165.04804301261902,none
193,195,1,RouteScenario_7_1,Completed,route_1_route0_02_09_01_01_56,0,0,0,0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,20.30000030249357,145.61318254470825,none
194,205,16,RouteScenario_7_16,Completed,route_16_route0_02_09_00_45_30,0,0,0,0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.85000032559037,139.4561505317688,none
195,202,17,RouteScenario_7_17,Failed,route_17_route0_02_09_00_50_46,0,0,1,0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,10,42.40321651391992,25.441929908351952,0.6,120,0,29.50000043958425,267.21267676353455,collisions_vehicle
196,196,22,RouteScenario_7_22,Completed,route_22_route0_02_09_01_07_15,0,0,0,0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.1000003144145,126.02784538269044,none
197,206,23,RouteScenario_7_23,Completed,route_23_route0_02_09_01_13_52,0,0,0,0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.7000003233552,169.93215656280518,none
66,345,26,RouteScenario_7_26,Completed,route_26_route0_02_13_03_41_29,0,0,0,0,0,0,0,0,0,7,83.11998033178662,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.10000029951334,149.0721514225006,none
67,325,27,RouteScenario_7_27,Completed,route_27_route0_02_13_03_47_28,0,0,0,0,0,0,0,0,0,7,83.11998033178662,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.30000039190054,219.7642798423767,none
68,343,32,RouteScenario_7_32,Completed,route_32_route0_02_13_03_55_29,0,0,0,0,0,0,0,0,0,7,81.98086781925831,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.40000034868717,210.4445402622223,none
69,331,33,RouteScenario_7_33,Failed - Agent got blocked,route_33_route0_02_13_04_02_05,0,0,0,0,0,0,0,0,1,7,81.97915120561767,vehicle.bmw.isetta,11,45.83555836021964,45.83555836021964,1.0,120,0,197.200002938509,1301.996442079544,none
70,324,40,RouteScenario_7_40,Completed,route_40_route0_02_13_04_27_29,0,0,0,0,0,0,0,0,0,7,82.60001775936934,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.300000317394733,218.65602135658264,none
71,342,41,RouteScenario_7_41,Completed,route_41_route0_02_13_04_33_45,0,0,0,0,0,0,0,0,0,7,82.6000177588627,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.000000312924385,164.80428743362427,none
72,339,42,RouteScenario_7_42,Completed,route_42_route0_02_13_04_41_38,0,0,0,0,0,0,0,0,0,7,83.51000974305987,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.40000030398369,190.33626890182492,none
73,326,43,RouteScenario_7_43,Completed,route_43_route0_02_13_04_47_45,0,0,0,0,0,0,0,0,0,7,83.51000974305987,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.950000312179327,140.7598512172699,none
74,344,52,RouteScenario_7_52,Completed,route_52_route0_02_13_04_52_31,0,0,0,0,0,0,0,0,0,7,82.00997924804688,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,22.25000033155084,138.2721242904663,none
75,341,53,RouteScenario_7_53,Completed,route_53_route0_02_13_04_59_30,0,0,0,0,0,0,0,0,0,7,82.00997924804688,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,34.1000005081296,310.3921296596527,none
76,333,56,RouteScenario_7_56,Completed,route_56_route0_02_13_05_07_41,0,0,0,0,0,0,0,0,0,7,83.31085709977604,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.300000317394733,164.64838814735413,none
77,336,57,RouteScenario_7_57,Completed,route_57_route0_02_13_05_14_14,0,0,0,0,0,0,0,0,0,7,83.30912522726364,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,25.600000381469727,318.80048966407776,none
78,335,6,RouteScenario_7_6,Completed,route_6_route0_02_13_05_47_04,0,0,0,0,0,0,0,0,0,7,81.99999331823905,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.35000030323863,157.54422616958618,none
79,330,64,RouteScenario_7_64,Completed,route_64_route0_02_13_05_23_37,0,0,0,0,0,0,0,0,0,7,82.61000234595448,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.300000317394733,180.03985786437988,none
80,329,65,RouteScenario_7_65,Completed,route_65_route0_02_13_05_29_21,0,0,0,0,0,0,0,0,0,7,82.60999853125792,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.250000301748518,136.55221581459045,none
81,346,68,RouteScenario_7_68,Completed,route_68_route0_02_13_05_34_38,0,0,0,0,0,0,0,0,0,7,82.0000009476335,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.20000034570694,166.93241572380066,none
82,340,69,RouteScenario_7_69,Completed,route_69_route0_02_13_05_40_59,0,0,0,0,0,0,0,0,0,7,82.00000476233072,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.250000301748518,189.66825699806213,none
83,332,7,RouteScenario_7_7,Completed,route_7_route0_02_13_06_03_36,0,0,0,0,0,0,0,0,0,7,81.99999331823905,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,48.600000724196434,388.32407808303833,none
84,366,10,RouteScenario_8_10,Completed,route_10_route0_02_13_06_13_50,0,0,0,0,0,0,0,0,0,8,61.25325971366519,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.60000030696392,179.04399299621582,none
85,360,11,RouteScenario_8_11,Completed,route_11_route0_02_13_06_20_26,0,0,0,0,0,0,0,0,0,8,60.41447692826555,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,28.200000420212746,209.65614342689517,none
86,353,12,RouteScenario_8_12,Completed,route_12_route0_02_13_06_27_31,0,0,0,0,0,0,0,0,0,8,61.75131111908178,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.40000030398369,164.5761275291443,none
87,349,15,RouteScenario_8_15,Completed,route_15_route0_02_13_06_34_30,0,0,0,0,0,0,0,0,0,8,60.901017691577785,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.75000036880374,183.06390237808228,none
88,358,18,RouteScenario_8_18,Completed,route_18_route0_02_13_06_42_26,0,0,0,0,0,0,0,0,0,8,60.69758307301105,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,29.750000443309546,287.2000963687897,none
89,354,2,RouteScenario_8_2,Completed,route_2_route0_02_13_07_12_01,0,0,0,0,0,0,0,0,0,8,61.06920292504007,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,27.650000412017107,324.4723324775696,none
90,365,20,RouteScenario_8_20,Completed,route_20_route0_02_13_06_50_45,0,0,0,0,0,0,0,0,0,8,60.95337258060778,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,28.250000420957804,198.8761150836945,none
91,351,24,RouteScenario_8_24,Completed,route_24_route0_02_13_06_57_59,0,0,0,0,0,0,0,0,0,8,60.91089740578979,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,36.85000054910779,226.10002541542053,none
92,356,28,RouteScenario_8_28,Completed,route_28_route0_02_13_07_05_35,0,0,0,0,0,0,0,0,0,8,61.59830038671384,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.100000344216824,181.88037729263303,none
93,357,30,RouteScenario_8_30,Completed,route_30_route0_02_13_07_20_40,0,0,0,0,0,0,0,0,0,8,61.16392023319401,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.150000389665365,169.06442308425903,none
94,359,34,RouteScenario_8_34,Completed,route_34_route0_02_13_07_33_59,0,0,0,0,0,0,0,0,0,8,60.83781726315381,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,35.00000052154064,462.9079463481903,none
95,369,37,RouteScenario_8_37,Completed,route_37_route0_02_13_07_42_09,0,0,0,0,0,0,0,0,0,8,60.90306747539447,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.950000312179327,202.01224303245544,none
96,363,39,RouteScenario_8_39,Completed,route_39_route0_02_13_07_48_43,0,0,0,0,0,0,0,0,0,8,60.85623744415566,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.70000036805868,150.38825297355652,none
97,361,4,RouteScenario_8_4,Completed,route_4_route0_02_13_08_16_49,0,0,0,0,0,0,0,0,0,8,61.09374739316211,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.050000358372927,342.3558945655823,none
98,348,44,RouteScenario_8_44,Completed,route_44_route0_02_13_07_54_53,0,0,0,0,0,0,0,0,0,8,61.26539929186665,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.55000039562583,233.5363941192627,none
99,355,45,RouteScenario_8_45,Completed,route_45_route0_02_13_08_04_29,0,0,0,0,0,0,0,0,0,8,61.58523811688995,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.500000305473804,203.12453532218933,none
100,352,49,RouteScenario_8_49,Completed,route_49_route0_02_13_08_11_18,0,0,0,0,0,0,0,0,0,8,60.92802203945554,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.050000358372927,258.788938999176,none
101,370,51,RouteScenario_8_51,Completed,route_51_route0_02_13_08_25_40,0,0,0,0,0,0,0,0,0,8,60.92792055053716,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.050000358372927,203.17228627204892,none
102,371,54,RouteScenario_8_54,Completed,route_54_route0_02_13_08_34_02,0,0,0,0,0,0,0,0,0,8,61.00178018503786,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,28.000000417232517,204.22021174430847,none
103,350,58,RouteScenario_8_58,Completed,route_58_route0_02_13_08_46_16,0,0,0,0,0,0,0,0,0,8,61.94757622419835,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,32.50000048428774,401.5161018371582,none
104,367,61,RouteScenario_8_61,Completed,route_61_route0_02_13_08_59_38,0,0,0,0,0,0,0,0,0,8,61.367142631099526,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.80000039935112,258.5442123413086,none
105,368,63,RouteScenario_8_63,Completed,route_63_route0_02_13_09_24_08,0,0,0,0,0,0,0,0,0,8,61.68555879782448,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.60000030696392,215.7434153556824,none
106,362,67,RouteScenario_8_67,Completed,route_67_route0_02_13_09_34_21,0,0,0,0,0,0,0,0,0,8,61.067938290835365,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,33.80000050365925,352.9999461174011,none
107,364,71,RouteScenario_8_71,Completed,route_71_route0_02_13_09_44_46,0,0,0,0,0,0,0,0,0,8,60.57136272504224,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.450000394135717,223.8082091808319,none
108,386,13,RouteScenario_9_13,Completed,route_13_route0_02_13_09_52_09,0,0,0,0,0,0,0,0,0,9,56.094386897300026,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.500000350177288,247.4442069530487,none
109,390,14,RouteScenario_9_14,Completed,route_14_route0_02_13_10_00_22,0,0,0,0,0,0,0,0,0,9,55.2446401601069,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.30000028759241,198.3086528778076,none
110,383,19,RouteScenario_9_19,Completed,route_19_route0_02_13_10_25_36,0,0,0,0,0,0,0,0,0,9,55.04141645760018,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,50.05000074580312,660.7988946437836,none
111,392,21,RouteScenario_9_21,Completed,route_21_route0_02_13_11_33_16,0,0,0,0,0,0,0,0,0,9,55.295861513545525,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.50000032037497,258.9003381729126,none
112,382,25,RouteScenario_9_25,Completed,route_25_route0_02_13_11_42_18,0,0,0,0,0,0,0,0,0,9,55.25090884695793,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.450000289827585,185.65232706069943,none
113,374,29,RouteScenario_9_29,Completed,route_29_route0_02_13_11_47_51,0,0,0,0,0,0,0,0,0,9,55.94493792555948,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.20000028610229,136.3881552219391,none
114,391,3,RouteScenario_9_3,Completed,route_3_route0_02_13_12_17_39,0,0,0,0,0,0,0,0,0,9,55.41616043336074,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,20.70000030845404,175.57215905189514,none
115,389,31,RouteScenario_9_31,Completed,route_31_route0_02_13_11_53_43,0,0,0,0,0,0,0,0,0,9,55.507802941520346,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.30000028759241,156.2401478290558,none
116,379,35,RouteScenario_9_35,Completed,route_35_route0_02_13_11_58_51,0,0,0,0,0,0,0,0,0,9,55.1791221263788,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.45000036433339,161.69643259048462,none
117,378,36,RouteScenario_9_36,Completed,route_36_route0_02_13_12_04_26,0,0,0,0,0,0,0,0,0,9,55.24653262480497,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,18.950000282377005,130.37216067314148,none
118,372,38,RouteScenario_9_38,Completed,route_38_route0_02_13_12_09_49,0,0,0,0,0,0,0,0,0,9,55.19927747263407,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.35000028833747,203.8044631481171,none
119,385,46,RouteScenario_9_46,Completed,route_46_route0_02_13_12_23_39,0,0,0,0,0,0,0,0,0,9,55.9272196240984,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.15000028535724,140.35197281837463,none
120,376,47,RouteScenario_9_47,Completed,route_47_route0_02_13_12_30_50,0,0,0,0,0,0,0,0,0,9,55.61009969298386,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.800000324845318,175.8681879043579,none
121,373,48,RouteScenario_9_48,Completed,route_48_route0_02_13_12_36_32,0,0,0,0,0,0,0,0,0,9,55.27290728705631,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.10000028461218,129.80402660369873,none
122,381,5,RouteScenario_9_5,Completed,route_5_route0_02_13_13_13_56,0,0,0,0,0,0,0,0,0,9,55.43311785764707,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,22.6500003375113,214.25635409355164,none
123,375,50,RouteScenario_9_50,Completed,route_50_route0_02_13_12_42_32,0,0,0,0,0,0,0,0,0,9,55.2693469423156,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.60000029206276,280.1466574668884,none
124,384,55,RouteScenario_9_55,Completed,route_55_route0_02_13_12_54_14,0,0,0,0,0,0,0,0,0,9,55.34447144880457,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,33.00000049173832,343.71219396591187,none
125,395,59,RouteScenario_9_59,Completed,route_59_route0_02_13_13_02_38,0,0,0,0,0,0,0,0,0,9,56.290417613840575,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.60000029206276,149.16444325447085,none
126,388,60,RouteScenario_9_60,Completed,route_60_route0_02_13_13_22_43,0,0,0,0,0,0,0,0,0,9,55.71251834771494,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,19.35000028833747,272.7001476287842,none
127,377,62,RouteScenario_9_62,Completed,route_62_route0_02_13_13_30_26,0,0,0,0,0,0,0,0,0,9,56.02666298657788,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.60000032186508,196.10802388191223,none
128,393,66,RouteScenario_9_66,Completed,route_66_route0_02_13_13_36_47,0,0,0,0,0,0,0,0,0,9,55.41121556217197,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,18.950000282377005,176.36827969551086,none
129,380,70,RouteScenario_9_70,Completed,route_70_route0_02_13_13_48_44,0,0,0,0,0,0,0,0,0,9,54.91447760482357,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,34.70000051707029,311.1562976837158,none
130,387,8,RouteScenario_9_8,Completed,route_8_route0_02_13_13_57_54,0,0,0,0,0,0,0,0,0,9,54.75607184336737,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.60000032186508,188.99632453918457,none
131,394,9,RouteScenario_9_9,Completed,route_9_route0_02_13_14_08_30,0,0,0,0,0,0,0,0,0,9,55.59823106089415,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,48.65000072494149,423.4005270004273,none
132,401,0,RouteScenario_1_0,Completed,route_0_route0_02_12_15_46_20,0,0,0,0,0,0,0,0,0,1,316.4820829944565,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,77.10000114887953,596.4718823432922,none
133,396,1,RouteScenario_1_1,Completed,route_1_route0_02_12_16_05_29,0,0,0,0,0,0,0,0,0,1,83.59873826094632,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,40.6500006057322,456.2040312290192,none
134,398,2,RouteScenario_1_2,Completed,route_2_route0_02_12_16_25_42,0,0,0,0,0,0,0,0,0,1,310.51499937633105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,60.90000090748072,536.7319293022156,none
135,400,3,RouteScenario_1_3,Completed,route_3_route0_02_12_16_44_26,0,0,0,0,0,0,0,0,0,1,78.99352533935645,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,13.500000201165676,126.0760624408722,none
136,399,4,RouteScenario_1_4,Completed,route_4_route0_02_12_16_54_09,0,0,0,0,0,0,0,0,0,1,334.39002329383925,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,82.00000122189522,611.3838520050049,none
137,397,5,RouteScenario_1_5,Completed,route_5_route0_02_12_17_14_47,0,0,0,0,0,0,0,0,0,1,326.46289454712144,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,100.00000149011612,675.5998406410217,none
138,407,0,RouteScenario_3_0,Completed,route_0_route0_02_12_17_34_25,0,0,0,0,0,0,0,0,0,3,316.4820829944565,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,70.50000105053186,478.47589325904846,none
139,402,1,RouteScenario_3_1,Completed,route_1_route0_02_12_17_51_46,0,0,0,0,0,0,0,0,0,3,83.59873826094632,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,35.6500005312264,328.47629737854004,none
140,404,2,RouteScenario_3_2,Completed,route_2_route0_02_12_18_03_46,0,0,0,0,0,0,0,0,0,3,310.51499937633105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,96.8000014424324,769.7880249023438,none
141,406,3,RouteScenario_3_3,Completed,route_3_route0_02_12_18_24_08,0,0,0,0,0,0,0,0,0,3,78.99352533935645,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,48.0500007160008,452.1082503795624,none
142,405,4,RouteScenario_3_4,Completed,route_4_route0_02_12_18_35_08,0,0,0,0,0,0,0,0,0,3,334.39002329383925,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,139.2500020749867,1163.6239428520205,none
143,403,5,RouteScenario_3_5,Completed,route_5_route0_02_12_19_04_53,0,0,0,0,0,0,0,0,0,3,326.46289454712144,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,101.90000151842833,803.2041065692902,none
144,455,0,RouteScenario_4_0,Completed,route_0_route0_02_12_19_33_39,0,0,0,0,0,0,0,0,0,4,61.06920292504007,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,43.10000064224005,524.7204627990723,none
145,415,1,RouteScenario_4_1,Completed,route_1_route0_02_12_21_11_34,0,0,0,0,0,0,0,0,0,4,55.41616043336074,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,22.90000034123659,204.78800892829892,none
146,448,10,RouteScenario_4_10,Completed,route_10_route0_02_12_19_50_46,0,0,0,0,0,0,0,0,0,4,55.2446401601069,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,12.4000001847744,106.0125286579132,none
147,435,11,RouteScenario_4_11,Completed,route_11_route0_02_12_19_54_45,0,0,0,0,0,0,0,0,0,4,60.901017691577785,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,33.10000049322844,283.3400704860687,none
148,423,12,RouteScenario_4_12,Completed,route_12_route0_02_12_20_03_41,0,0,0,0,0,0,0,0,0,4,60.69758307301105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.85000059381128,397.9285068511963,none
149,436,13,RouteScenario_4_13,Completed,route_13_route0_02_12_20_17_58,0,0,0,0,0,0,0,0,0,4,55.04141645760018,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.05000038817525,247.32438778877255,none
150,445,14,RouteScenario_4_14,Completed,route_14_route0_02_12_20_25_12,0,0,0,0,0,0,0,0,0,4,60.95337258060778,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.050000358372927,168.6079671382904,none
151,416,15,RouteScenario_4_15,Completed,route_15_route0_02_12_20_31_09,0,0,0,0,0,0,0,0,0,4,55.295861513545525,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,13.750000204890966,184.53634452819824,none
152,439,16,RouteScenario_4_16,Completed,route_16_route0_02_12_20_36_57,0,0,0,0,0,0,0,0,0,4,60.91089740578979,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,33.80000050365925,220.3721513748169,none
153,432,17,RouteScenario_4_17,Completed,route_17_route0_02_12_20_46_04,0,0,0,0,0,0,0,0,0,4,55.25090884695793,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.950000327080488,224.88417315483093,none
154,433,18,RouteScenario_4_18,Completed,route_18_route0_02_12_20_52_29,0,0,0,0,0,0,0,0,0,4,61.59830038671384,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,46.500000692904,372.3284947872162,none
155,424,19,RouteScenario_4_19,Completed,route_19_route0_02_12_21_05_46,0,0,0,0,0,0,0,0,0,4,55.94493792555948,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.400000408291817,172.42840814590454,none
156,425,2,RouteScenario_4_2,Completed,route_2_route0_02_12_22_54_19,0,0,0,0,0,0,0,0,0,4,61.09374739316211,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.750000413507223,424.064227104187,none
157,446,20,RouteScenario_4_20,Completed,route_20_route0_02_12_21_18_54,0,0,0,0,0,0,0,0,0,4,61.16392023319401,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.90000040084124,169.31642508506775,none
158,449,21,RouteScenario_4_21,Completed,route_21_route0_02_12_21_24_55,0,0,0,0,0,0,0,0,0,4,55.507802941520346,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,15.150000225752592,158.95211148262024,none
159,418,22,RouteScenario_4_22,Completed,route_22_route0_02_12_21_29_47,0,0,0,0,0,0,0,0,0,4,60.83781726315381,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.65000059083104,338.1881096363068,none
160,440,23,RouteScenario_4_23,Completed,route_23_route0_02_12_21_44_32,0,0,0,0,0,0,0,0,0,4,55.1791221263788,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.850000400096175,155.99603462219238,none
161,420,24,RouteScenario_4_24,Completed,route_24_route0_02_12_21_50_11,0,0,0,0,0,0,0,0,0,4,55.24653262480497,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.25000036135316,155.17615485191345,none
162,422,25,RouteScenario_4_25,Completed,route_25_route0_02_12_21_56_16,0,0,0,0,0,0,0,0,0,4,60.90306747539447,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,47.35000070556998,462.2519578933716,none
163,453,26,RouteScenario_4_26,Completed,route_26_route0_02_12_22_12_07,0,0,0,0,0,0,0,0,0,4,55.19927747263407,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,46.60000069439411,425.9243166446686,none
164,412,27,RouteScenario_4_27,Completed,route_27_route0_02_12_22_22_34,0,0,0,0,0,0,0,0,0,4,60.85623744415566,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.400000363588333,163.99631023406982,none
