,Unnamed: 0,route_id,status,cloudiness,precipitation,precipitation_deposits,wind_intensity,sun_azimuth_angle,sun_altitude_angle,fog_density,fog_distance,fog_falloff,wetness,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,route_length,score_composed,score_penalty,score_route,ego_vehicle,infraction
102,10,RouteScenario_10,Failed - Agent timed out,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,611.0500091053545,5115.74522280693,141.42135623730948,91.08905318906533,1.0,91.08905318906533,vehicle.bmw.isetta,False
103,11,RouteScenario_11,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,187.8000027984381,1634.3612067699432,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
104,12,RouteScenario_12,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,291.100004337728,2495.1141426563267,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
105,13,RouteScenario_13,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,407.85000607743865,3488.8862109184265,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
106,14,RouteScenario_14,Failed - Agent timed out,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5120.008762836456,141.42135488861038,93.23533213846088,1.0,93.23533213846088,vehicle.bmw.isetta,False
107,15,RouteScenario_15,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,141.4000021070242,1248.8872756958008,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
108,16,RouteScenario_16,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,201.9000030085444,1681.9725873470306,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
109,17,RouteScenario_17,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,225.7500033639372,1987.9550771713248,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
110,18,RouteScenario_18,Failed - Agent timed out,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,343.0500051118433,2821.8067076206207,141.42135590013473,96.85999538958416,1.0,96.85999538958416,vehicle.bmw.isetta,False
111,19,RouteScenario_19,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,486.2500072456896,4021.6958405971527,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
112,20,RouteScenario_20,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,254.0000037848949,2186.712040901184,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
113,21,RouteScenario_21,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,282.55000421032315,2299.8176128864293,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
114,22,RouteScenario_22,Completed,90.0,60.0,100.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,480.8500071652234,3955.609415769577,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
115,0,RouteScenario_0,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,315.7500047050416,2531.282540559769,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
116,1,RouteScenario_1,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,319.05000475421554,2588.570885181427,141.42135657448432,68.83809914866477,1.0,68.83809914866477,vehicle.bmw.isetta,False
117,2,RouteScenario_2,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.3500027023256,1406.251319885254,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
118,3,RouteScenario_3,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,179.80000267922878,1488.7218878269196,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
119,4,RouteScenario_4,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.1500026993453,1376.3735146522522,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
120,5,RouteScenario_5,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,7087.192247629167,141.42135623730948,63.016882135895,1.0,63.016882135895,vehicle.bmw.isetta,False
121,6,RouteScenario_6,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.1500026993453,1392.7575488090515,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
122,7,RouteScenario_7,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,560.0500083453953,4231.816243171692,141.42135623730948,92.64956744507714,1.0,92.64956744507714,vehicle.bmw.isetta,False
123,8,RouteScenario_8,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,560.0500083453953,4228.366253614427,141.42135623730948,92.64956744507714,1.0,92.64956744507714,vehicle.bmw.isetta,False
124,9,RouteScenario_9,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,196.8500029332936,1644.5825290679932,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
125,10,RouteScenario_10,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,590.800008803606,4764.588346242906,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
126,11,RouteScenario_11,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,180.2500026859343,1540.5934612751007,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
127,12,RouteScenario_12,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,362.1500053964555,3019.281459569931,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
128,13,RouteScenario_13,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,354.8500052876771,2944.647282838821,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
129,14,RouteScenario_14,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5132.127741813661,141.42135488861038,84.0299995237407,1.0,84.0299995237407,vehicle.bmw.isetta,False
130,15,RouteScenario_15,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,182.0500027127564,1591.569250583649,141.42135623730948,98.81318816331644,1.0,98.81318816331644,vehicle.bmw.isetta,False
131,16,RouteScenario_16,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,239.1000035628676,1927.940310239792,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
132,17,RouteScenario_17,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.7500027678907,1601.3838603496552,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
133,18,RouteScenario_18,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,254.70000379532573,2084.427434682846,141.42135590013473,100.0,1.0,100.0,vehicle.bmw.isetta,False
134,19,RouteScenario_19,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,708.1000105515124,5734.296430110931,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
135,20,RouteScenario_20,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,216.7500032298267,1819.3091161251068,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
136,21,RouteScenario_21,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,325.4000048488378,2601.6213965415955,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
137,22,RouteScenario_22,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,461.5500068776309,3758.164549827576,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
138,0,RouteScenario_0,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,230.6000034362077,1865.184931755066,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
139,1,RouteScenario_1,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.3500027023256,1414.0011246204376,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
140,2,RouteScenario_2,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,226.70000337809327,1791.6938030719757,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
141,3,RouteScenario_3,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,142.15000211820006,1196.6686356067655,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
142,4,RouteScenario_4,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,1377.0501234531405,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
143,5,RouteScenario_5,Failed - Agent timed out,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,7111.919564485551,141.42135623730948,62.566350781109705,1.0,62.566350781109705,vehicle.bmw.isetta,False
144,6,RouteScenario_6,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,1366.801412820816,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
145,7,RouteScenario_7,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,270.5000040307641,2142.4781699180608,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
146,8,RouteScenario_8,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,313.70000467449427,2490.846749305725,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
147,9,RouteScenario_9,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,151.25000225380063,1290.960259437561,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
148,10,RouteScenario_10,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,371.5500055365264,3122.751407146454,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
149,11,RouteScenario_11,Failed - Agent timed out,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,234.0500034876168,2089.888749837876,141.42135353991122,72.59052254898171,1.0,72.59052254898171,vehicle.bmw.isetta,False
150,12,RouteScenario_12,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,327.5500048808753,2738.697271108628,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
151,13,RouteScenario_13,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,543.0000080913305,4492.09693479538,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
152,14,RouteScenario_14,Failed - Agent timed out,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5156.06462430954,141.42135488861038,91.7866563639519,1.0,91.7866563639519,vehicle.bmw.isetta,False
153,15,RouteScenario_15,Failed - Agent timed out,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,182.0500027127564,1609.3236134052274,141.42135623730948,98.81318816331644,1.0,98.81318816331644,vehicle.bmw.isetta,False
154,16,RouteScenario_16,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,244.50000364333388,1991.8702425956728,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
155,17,RouteScenario_17,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,184.6000027507544,1623.2503247261047,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
156,18,RouteScenario_18,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,254.60000379383564,2102.9976592063904,141.42135590013473,100.0,1.0,100.0,vehicle.bmw.isetta,False
157,19,RouteScenario_19,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,747.4000111371279,6028.823285579681,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
158,20,RouteScenario_20,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,305.9500045590102,2564.003772735596,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
159,21,RouteScenario_21,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,292.45000435784465,2365.5432002544408,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
160,22,RouteScenario_22,Completed,20.0,0.0,50.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,656.0500097759068,5375.883492708206,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
161,0,RouteScenario_0,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.5500027649105,1638.0579388141632,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
162,1,RouteScenario_1,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140.15000208839774,1227.4205515384676,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
163,2,RouteScenario_2,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140.15000208839774,1226.608289718628,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
164,3,RouteScenario_3,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,225.25000335648656,2128.2639198303227,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
165,4,RouteScenario_4,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140.05000208690765,1167.2914443016052,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
166,5,RouteScenario_5,Failed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,132.00000196695328,1136.1492865085602,141.42135623730948,12.639406140281606,0.6,21.065676900469345,vehicle.bmw.isetta,collisions_vehicle
167,6,RouteScenario_6,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140.05000208690765,1169.710958957672,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
168,7,RouteScenario_7,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,308.300004594028,2710.230572223664,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
169,8,RouteScenario_8,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,297.55000443384046,2595.0895102024083,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
170,9,RouteScenario_9,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,106.1000015810132,1058.3125748634336,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
171,10,RouteScenario_10,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,611.0500091053545,5571.807233572005,141.42135623730948,97.94870260290035,1.0,97.94870260290035,vehicle.bmw.isetta,False
172,11,RouteScenario_11,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,142.85000212863088,1400.954259634018,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
173,12,RouteScenario_12,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,295.9500044099986,2835.613683700561,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
174,13,RouteScenario_13,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,593.1000088378787,5777.397889137268,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
175,14,RouteScenario_14,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5620.9430503845215,141.42135488861038,97.65143616654296,1.0,97.65143616654296,vehicle.bmw.isetta,False
176,15,RouteScenario_15,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,144.1500021480024,1416.7532556056976,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
177,16,RouteScenario_16,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,202.35000301525,1879.5409624576569,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
178,17,RouteScenario_17,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,179.6500026769936,1745.5390541553495,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
179,18,RouteScenario_18,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,343.0500051118433,3054.5659654140472,141.42135590013473,86.67660557211849,1.0,86.67660557211849,vehicle.bmw.isetta,False
180,19,RouteScenario_19,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,618.2000092118979,5568.556847810744,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
181,20,RouteScenario_20,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,253.2500037737191,2435.683025598526,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
182,21,RouteScenario_21,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,267.9000039920211,2502.848842859268,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
183,22,RouteScenario_22,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,611.7000091150403,5601.744891643524,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
184,0,RouteScenario_0,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,226.1000033691525,1856.5920174121848,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
185,1,RouteScenario_1,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,139.9500020854175,1107.6115474700928,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
186,2,RouteScenario_2,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,139.9500020854175,1090.6913969516754,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
187,3,RouteScenario_3,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,223.7500033341348,1831.9304947853088,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
188,4,RouteScenario_4,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,135.85000202432275,1062.5453050136566,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
189,5,RouteScenario_5,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,7235.761996269226,141.42135623730948,61.845500613453225,1.0,61.845500613453225,vehicle.bmw.isetta,False
190,6,RouteScenario_6,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,135.40000201761725,1034.5284061431882,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
191,7,RouteScenario_7,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,219.65000327304008,1748.0657749176023,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
192,8,RouteScenario_8,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,224.0500033386052,1799.5802037715912,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
193,9,RouteScenario_9,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,156.6500023342669,1331.1421945095062,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
194,10,RouteScenario_10,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,539.5000080391765,4541.593529462813,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
195,11,RouteScenario_11,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,180.70000269263983,1553.329826593399,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
196,12,RouteScenario_12,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,374.7500055842102,3124.2239294052124,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
197,13,RouteScenario_13,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,415.4000061899424,3488.490071773529,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
198,14,RouteScenario_14,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5010.309421539308,141.42135488861038,93.50297480682949,1.0,93.50297480682949,vehicle.bmw.isetta,False
199,15,RouteScenario_15,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,1615.8003528118134,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
200,16,RouteScenario_16,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,329.850004915148,2656.102513551712,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
201,17,RouteScenario_17,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,224.9000033512712,1946.619309186936,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
202,18,RouteScenario_18,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,307.95000458881265,2515.2786662578587,141.42135590013473,100.0,1.0,100.0,vehicle.bmw.isetta,False
203,19,RouteScenario_19,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,503.05000749602914,4078.839435577393,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
204,20,RouteScenario_20,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,256.25000381842256,2185.080743074417,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
