,Unnamed: 0,route_id,status,basename,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,route_length,total_steps,score_composed,score_penalty,score_route,infraction
187,187,RouteScenario_187,Completed,results_TCP,0,0,0,0,0,0,0,0,0,93.90000139921904,332.9423065185547,135.46155381851938,1877,100.0,1.0,100.0,False
188,188,RouteScenario_188,Completed,results_TCP,0,0,0,0,0,0,0,0,0,64.95000096783042,286.8115608692169,156.79689825163248,1298,100.0,1.0,100.0,False
189,189,RouteScenario_189,Failed,results_TCP,0,0,1,0,0,0,0,0,0,32.9000004902482,126.50545144081116,83.13450328178256,657,23.172589702387743,0.6,38.62098283731291,collisions_vehicle
190,190,RouteScenario_190,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,129.05000192299485,466.6029732227325,114.62667096986732,2580,98.71324752952351,1.0,98.71324752952351,route_timeout
191,191,RouteScenario_191,Failed,results_TCP,0,0,0,0,1,0,0,0,0,0.050000000745058,0.3580930233001709,63.43423489382118,0,0.0,0.7,0.0,red_light
192,192,RouteScenario_192,Completed,results_TCP,0,0,0,0,0,0,0,0,0,123.90000184625389,505.9592726230621,192.3656901274608,2477,100.0,1.0,100.0,False
193,193,RouteScenario_193,Completed,results_TCP,0,0,0,0,0,0,0,0,0,130.45000194385648,573.8995225429535,209.0900054293799,2608,100.0,1.0,100.0,False
194,194,RouteScenario_194,Failed,results_TCP,1,0,0,0,0,0,0,0,0,73.30000109225512,299.491281747818,70.43334556254084,1465,38.01886452804352,0.65,58.49056081237465,collisions_layout
195,195,RouteScenario_195,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,215.05000320449471,855.3350193500519,257.85431282278745,4300,98.8586063446503,1.0,98.8586063446503,route_timeout
196,196,RouteScenario_196,Completed,results_TCP,0,0,0,0,0,0,0,0,0,64.35000095888972,228.8231575489044,163.9999400746265,1286,100.0,1.0,100.0,False
197,197,RouteScenario_197,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,236.0500035174191,982.4655160903932,269.2091664486068,4720,98.96297071699668,1.0,98.96297071699668,route_timeout
198,198,RouteScenario_198,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,140.05000208690765,554.3999447822571,171.19559751444055,2800,96.4676364764873,1.0,96.4676364764873,route_timeout
199,199,RouteScenario_199,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,81.05000120773911,350.8294038772583,98.00128842523004,1620,97.91925337078868,1.0,97.91925337078868,route_timeout
200,200,RouteScenario_200,Completed,results_TCP,0,0,0,0,0,0,0,0,0,195.1500029079616,852.9259099960327,271.3472965796286,3902,100.0,1.0,100.0,False
201,201,RouteScenario_201,Completed,results_TCP,0,0,0,0,0,0,0,0,0,98.90000147372484,444.47131514549255,126.89068320142172,1977,100.0,1.0,100.0,False
202,202,RouteScenario_202,Completed,results_TCP,0,0,0,0,0,0,0,0,0,94.80000141263008,379.27009177207947,65.17453134346205,1895,100.0,1.0,100.0,False
203,203,RouteScenario_203,Completed,results_TCP,0,0,0,0,0,0,0,0,0,68.75000102445483,301.8411691188812,191.8171785347349,1374,100.0,1.0,100.0,False
204,204,RouteScenario_204,Failed,results_TCP,0,0,0,0,1,0,0,0,0,55.70000082999468,214.5064435005188,135.53081141470167,1113,16.4639644654817,0.7,23.51994923640243,red_light
205,205,RouteScenario_205,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,212.05000315979123,791.8334336280823,159.83405030843176,4240,76.08978006579424,1.0,76.08978006579424,route_timeout
206,206,RouteScenario_206,Completed,results_TCP,0,0,0,0,0,0,0,0,0,24.2000003606081,105.84713578224182,120.04475960989669,483,100.0,1.0,100.0,False
207,207,RouteScenario_207,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,82.05000122264028,341.600860118866,83.45133697663786,1640,5.264346045635233,1.0,5.264346045635233,route_timeout
208,208,RouteScenario_208,Failed,results_TCP,0,0,0,0,1,0,0,0,0,2.500000037252903,9.916041374206545,147.97621366078394,49,0.0,0.7,0.0,red_light
209,209,RouteScenario_209,Completed,results_TCP,0,0,0,0,0,0,0,0,0,45.450000677257776,162.82701778411865,149.18479208755417,908,100.0,1.0,100.0,False
210,210,RouteScenario_210,Completed,results_TCP,0,0,0,0,0,0,0,0,0,112.00000166893004,445.8972368240357,141.7120253036426,2239,100.0,1.0,100.0,False
211,211,RouteScenario_211,Completed,results_TCP,0,0,0,0,0,0,0,0,0,154.00000229477882,584.1078958511353,134.68550795661574,3079,100.0,1.0,100.0,False
212,212,RouteScenario_212,Completed,results_TCP,0,0,0,0,0,0,0,0,0,131.05000195279715,582.3350441455841,217.9950009430536,2620,100.0,1.0,100.0,False
213,213,RouteScenario_213,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,119.05000177398324,508.2724709510803,140.85397776372758,2380,97.82877999058944,1.0,97.82877999058944,route_timeout
214,214,RouteScenario_214,Completed,results_TCP,0,0,0,0,0,0,0,0,0,77.20000115036964,278.6903340816498,141.17222919562278,1543,100.0,1.0,100.0,False
215,215,RouteScenario_215,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,50.05000074580312,188.6853823661804,57.690003107429895,1000,66.43586287675481,1.0,66.43586287675481,route_timeout
216,216,RouteScenario_216,Failed,results_TCP,0,0,1,1,0,0,0,0,0,54.500000812113285,220.33321380615237,211.56213862926955,1089,18.6189837477479,0.5542558460472667,33.592760239754114,outside_route_lanes
217,217,RouteScenario_217,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,114.05000169947743,432.32306456565857,130.30642004913034,2280,77.2949238085431,1.0,77.2949238085431,route_timeout
218,218,RouteScenario_218,Completed,results_TCP,0,0,0,0,0,0,0,0,0,113.5000016912818,486.7089378833771,216.3700031067862,2269,100.0,1.0,100.0,False
219,219,RouteScenario_219,Completed,results_TCP,0,0,0,0,0,0,0,0,0,48.50000072270632,234.2146966457367,97.7799995055068,969,100.0,1.0,100.0,False
220,220,RouteScenario_220,Completed,results_TCP,0,0,0,0,0,0,0,0,0,95.90000142902136,383.1800897121429,153.947210454538,1917,100.0,1.0,100.0,False
221,221,RouteScenario_221,Completed,results_TCP,0,0,0,0,0,0,0,0,0,119.40000177919865,456.2894387245178,119.900140564025,2387,100.0,1.0,100.0,False
222,222,RouteScenario_222,Completed,results_TCP,0,0,0,0,0,0,0,0,0,106.30000158399343,426.4298477172852,238.7324055173933,2125,100.0,1.0,100.0,False
223,223,RouteScenario_223,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,235.05000350251797,1028.081788778305,151.87153975210185,4700,41.307702503421126,1.0,41.307702503421126,route_timeout
224,224,RouteScenario_224,Completed,results_TCP,0,0,0,0,0,0,0,0,0,157.5000023469329,524.5601420402527,247.73842490293512,3149,100.0,1.0,100.0,False
225,225,RouteScenario_225,Failed,results_TCP,0,0,0,0,1,0,0,0,0,112.95000168308616,435.28590631484985,278.8517179140669,2258,0.2815500139181267,0.7,0.4022143055973238,red_light
226,226,RouteScenario_226,Completed,results_TCP,0,0,0,0,0,0,0,0,0,152.70000227540731,642.4218852519989,13.066559092344626,3053,100.0,1.0,100.0,False
227,227,RouteScenario_227,Completed,results_TCP,0,0,0,0,0,0,0,0,0,64.15000095590949,261.7502121925354,133.6516813305543,1282,100.0,1.0,100.0,False
228,228,RouteScenario_228,Completed,results_TCP,0,0,0,0,0,0,0,0,0,144.75000215694308,559.1420612335205,115.96521403280724,2894,100.0,1.0,100.0,False
229,229,RouteScenario_229,Completed,results_TCP,0,0,0,0,0,0,0,0,0,54.90000081807375,202.70045590400696,185.93342229434964,1097,100.0,1.0,100.0,False
230,230,RouteScenario_230,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,204.05000304058197,847.8649113178253,251.15731424878263,4080,94.83671071846544,1.0,94.83671071846544,route_timeout
231,231,RouteScenario_231,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,81.05000120773911,335.1520726680756,97.41958226021404,1620,95.8394086295832,1.0,95.8394086295832,route_timeout
232,232,RouteScenario_232,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,57.050000850111246,221.5259382724762,54.10762331426994,1140,95.18135602811002,1.0,95.18135602811002,route_timeout
233,233,RouteScenario_233,Failed,results_TCP,0,0,0,0,1,0,0,0,0,59.30000088363886,203.61902809143064,121.65021018505978,1185,56.82960960570732,0.7,81.18515657958189,red_light
234,234,RouteScenario_234,Completed,results_TCP,0,0,0,0,0,0,0,0,0,126.75000188872218,493.37005257606506,218.0465004233209,2534,100.0,1.0,100.0,False
235,235,RouteScenario_235,Completed,results_TCP,0,0,0,0,0,0,0,0,0,58.95000087842345,230.366886138916,136.80629150040426,1178,100.0,1.0,100.0,False
236,236,RouteScenario_236,Completed,results_TCP,0,0,0,0,0,0,0,0,0,63.80000095069408,254.46128368377688,177.63438654998097,1275,100.0,1.0,100.0,False
237,237,RouteScenario_237,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,100.05000149086118,399.0502464771271,66.90389832381031,2000,98.3259083563482,1.0,98.3259083563482,route_timeout
238,238,RouteScenario_238,Completed,results_TCP,0,0,0,0,0,0,0,0,0,163.05000242963433,681.4309227466583,273.3407856255807,3260,100.0,1.0,100.0,False
239,239,RouteScenario_239,Completed,results_TCP,0,0,0,0,0,0,0,0,0,94.0500014014542,334.3360178470612,98.3758070779555,1880,100.0,1.0,100.0,False
240,240,RouteScenario_240,Completed,results_TCP,0,0,0,0,0,0,0,0,0,79.55000118538737,345.03808093070984,215.69296777720123,1590,100.0,1.0,100.0,False
241,241,RouteScenario_241,Completed,results_TCP,0,0,0,0,0,0,0,0,0,186.5500027798116,726.2831237316132,127.99489155404224,3730,100.0,1.0,100.0,False
242,242,RouteScenario_242,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,94.0500014014542,330.9283480644226,113.54286258512876,1880,98.21807228847456,1.0,98.21807228847456,route_timeout
243,243,RouteScenario_243,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,81.05000120773911,272.8195531368256,77.70679167100221,1620,97.90244387343368,1.0,97.90244387343368,route_timeout
244,244,RouteScenario_244,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,228.0500033982098,895.8392105102539,128.00041635409687,4560,98.64634197972356,1.0,98.64634197972356,route_timeout
245,245,RouteScenario_245,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,236.0500035174191,985.5130426883698,63.61396366476734,4720,98.29015966954016,1.0,98.29015966954016,route_timeout
246,246,RouteScenario_246,Completed,results_TCP,0,0,0,0,0,0,0,0,0,101.35000151023269,368.73729372024536,210.35719774473657,2026,100.0,1.0,100.0,False
247,247,RouteScenario_247,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,238.05000354722145,982.0605127811432,218.17279493959552,4760,98.29318517346394,1.0,98.29318517346394,route_timeout
248,248,RouteScenario_248,Completed,results_TCP,0,0,0,0,0,0,0,0,0,82.00000122189522,321.837388753891,114.13830922825704,1639,100.0,1.0,100.0,False
249,249,RouteScenario_249,Completed,results_TCP,0,0,0,0,0,0,0,0,0,45.000000670552254,155.3614478111267,91.5848828385856,899,100.0,1.0,100.0,False
250,250,RouteScenario_250,Completed,results_TCP,0,0,0,0,0,0,0,0,0,128.00000190734863,507.5407657623291,153.806218665598,2559,100.0,1.0,100.0,False
251,251,RouteScenario_251,Completed,results_TCP,0,0,0,0,0,0,0,0,0,118.30000176280736,550.3091588020325,230.50704928789344,2365,100.0,1.0,100.0,False
252,252,RouteScenario_252,Completed,results_TCP,0,0,0,0,0,0,0,0,0,65.60000097751617,256.7605619430542,155.21271208235316,1311,100.0,1.0,100.0,False
253,253,RouteScenario_253,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,59.05000087991357,219.8895025253296,68.45236296257079,1180,92.82088173152958,1.0,92.82088173152958,route_timeout
254,254,RouteScenario_254,Completed,results_TCP,0,0,0,0,0,0,0,0,0,103.10000153630972,364.6613171100617,289.7189203220309,2061,100.0,1.0,100.0,False
255,255,RouteScenario_255,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,212.05000315979123,867.6321680545807,255.72384592595856,4240,98.0776693106395,1.0,98.0776693106395,route_timeout
256,256,RouteScenario_256,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,55.05000082030893,190.3888819217682,62.44134756354121,1100,96.83319335900794,1.0,96.83319335900794,route_timeout
257,257,RouteScenario_257,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,89.0500013269484,333.9906928539276,107.60914881202362,1780,98.11671081525996,1.0,98.11671081525996,route_timeout
258,258,RouteScenario_258,Completed,results_TCP,0,0,0,0,0,0,0,0,0,166.3000024780631,603.4831805229187,160.69567727484127,3325,100.0,1.0,100.0,False
259,259,RouteScenario_259,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,71.0500010587275,264.1935827732086,84.00000790754952,1420,98.7968916589896,1.0,98.7968916589896,route_timeout
260,260,RouteScenario_260,Completed,results_TCP,0,0,0,0,0,0,0,0,0,80.05000119283795,347.13916873931885,187.1840081355105,1600,100.0,1.0,100.0,False
261,261,RouteScenario_261,Failed,results_TCP,0,0,0,0,1,0,0,0,0,0.050000000745058,0.2752888202667236,198.1508534574193,0,0.0,0.7,0.0,red_light
262,262,RouteScenario_262,Completed,results_TCP,0,0,0,0,0,0,0,0,0,68.75000102445483,252.316841840744,149.37026287944542,1374,100.0,1.0,100.0,False
263,263,RouteScenario_263,Failed,results_TCP,0,0,0,0,1,0,0,0,0,36.450000543147326,133.38824343681335,78.14909887959358,728,20.83248982447928,0.7,29.76069974925612,red_light
264,264,RouteScenario_264,Completed,results_TCP,0,0,0,0,0,0,0,0,0,37.15000055357814,148.0597460269928,169.63795273239205,742,100.0,1.0,100.0,False
265,265,RouteScenario_265,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,189.05000281706447,725.8827488422394,201.75301977211643,3780,90.05691870303752,1.0,90.05691870303752,route_timeout
266,266,RouteScenario_266,Completed,results_TCP,0,0,0,0,0,0,0,0,0,61.30000091344118,267.408509016037,84.73965023148577,1225,100.0,1.0,100.0,False
267,267,RouteScenario_267,Failed,results_TCP,0,0,0,0,1,0,0,0,0,142.7000021263957,612.3999528884888,199.61393678283733,2853,68.71838281665333,0.7,98.16911830950475,red_light
268,268,RouteScenario_268,Completed,results_TCP,0,0,0,0,0,0,0,0,0,169.85000253096223,683.0383377075195,231.035249317076,3396,100.0,1.0,100.0,False
269,269,RouteScenario_269,Completed,results_TCP,0,0,0,0,0,0,0,0,0,149.850002232939,625.8795990943909,224.4508093747655,2996,100.0,1.0,100.0,False
270,270,RouteScenario_270,Completed,results_TCP,0,0,0,0,0,0,0,0,0,129.0000019222498,512.2800030708313,175.09000599072704,2579,100.0,1.0,100.0,False
271,271,RouteScenario_271,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,90.05000134184957,412.1084156036377,105.7259278791228,1800,98.12915969746646,1.0,98.12915969746646,route_timeout
272,272,RouteScenario_272,Completed,results_TCP,0,0,0,0,0,0,0,0,0,136.95000204071405,487.06463289260864,242.25000000600124,2738,100.0,1.0,100.0,False
273,273,RouteScenario_273,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,67.05000099912286,266.29976058006287,60.41715755173839,1340,94.88871252970874,1.0,94.88871252970874,route_timeout
274,274,RouteScenario_274,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,103.05000153556466,428.8467833995819,124.26716564462544,2060,95.17989961785172,1.0,95.17989961785172,route_timeout
275,275,RouteScenario_275,Completed,results_TCP,0,0,0,0,0,0,0,0,0,204.6000030487776,873.5608422756195,246.3376246675904,4091,100.0,1.0,100.0,False
276,276,RouteScenario_276,Completed,results_TCP,0,0,0,0,0,0,0,0,0,79.4000011831522,279.243613243103,181.734017212836,1587,100.0,1.0,100.0,False
277,277,RouteScenario_277,Completed,results_TCP,0,0,0,0,0,0,0,0,0,161.5500024072826,669.0041265487671,61.75445811744025,3230,100.0,1.0,100.0,False
278,278,RouteScenario_278,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,115.0500017143786,456.5497975349426,139.14688912305118,2300,92.52382756321882,1.0,92.52382756321882,route_timeout
279,279,RouteScenario_279,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,78.05000116303563,355.23189330101013,92.62465890700264,1560,98.90635968549805,1.0,98.90635968549805,route_timeout
280,280,RouteScenario_280,Completed,results_TCP,0,0,0,0,0,0,0,0,0,90.70000135153532,338.4281907081604,183.97032391451452,1813,100.0,1.0,100.0,False
281,281,RouteScenario_281,Completed,results_TCP,0,0,0,0,0,0,0,0,0,149.80000223219395,527.9502696990967,202.18308424118496,2995,100.0,1.0,100.0,False
282,282,RouteScenario_282,Completed,results_TCP,0,0,0,0,0,0,0,0,0,98.7000014707446,425.26220989227295,152.86000559795005,1973,100.0,1.0,100.0,False
283,283,RouteScenario_283,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,59.05000087991357,220.2912952899933,69.96409608455757,1180,97.09018498079612,1.0,97.09018498079612,route_timeout
284,284,RouteScenario_284,Completed,results_TCP,0,0,0,0,0,0,0,0,0,121.9500018171966,462.3467001914978,160.56496478786465,2438,100.0,1.0,100.0,False
285,285,RouteScenario_285,Failed,results_TCP,0,0,0,0,1,0,0,0,0,0.050000000745058,0.2953276634216308,144.41420865579255,0,0.0,0.7,0.0,red_light
286,286,RouteScenario_286,Completed,results_TCP,0,0,0,0,0,0,0,0,0,33.05000049248338,122.2072696685791,141.2596863076324,660,100.0,1.0,100.0,False
287,287,RouteScenario_287,Completed,results_TCP,0,0,0,0,0,0,0,0,0,176.2000026255846,690.814083814621,250.70334896953392,3523,100.0,1.0,100.0,False
288,288,RouteScenario_288,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,78.05000116303563,283.8478755950928,94.00071938021614,1560,96.74292356262237,1.0,96.74292356262237,route_timeout
289,289,RouteScenario_289,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,66.0500009842217,192.1667082309723,78.52384916000362,1320,93.4806898042852,1.0,93.4806898042852,route_timeout
290,290,RouteScenario_290,Completed,results_TCP,0,0,0,0,0,0,0,0,0,14.70000021904707,57.37929749488831,59.41275985558396,293,100.0,1.0,100.0,False
291,291,RouteScenario_291,Failed,results_TCP,0,0,1,0,0,0,0,0,0,109.50000163167716,389.6048321723938,220.34605456385611,2189,46.63593273804226,0.6,77.72655456340378,collisions_vehicle
292,292,RouteScenario_292,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,212.05000315979123,825.9106197357178,91.16367443389557,4240,76.84413548813778,1.0,76.84413548813778,route_timeout
293,293,RouteScenario_293,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,105.05000156536698,406.0485739707947,126.5800249155539,2100,87.30720239079055,1.0,87.30720239079055,route_timeout
294,294,RouteScenario_294,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,96.05000143125652,356.05640864372253,115.78998008039962,1920,98.25125939035942,1.0,98.25125939035942,route_timeout
295,295,RouteScenario_295,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,199.0500029660761,629.870290517807,199.0611845425313,3980,19.0586103793552,1.0,19.0586103793552,route_timeout
296,296,RouteScenario_296,Completed,results_TCP,0,0,0,0,0,0,0,0,0,206.1500030718744,788.200763463974,39.51298327846472,4122,100.0,1.0,100.0,False
297,297,RouteScenario_297,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,135.05000201240182,462.87553787231445,134.82516645917676,2700,98.77143327950505,1.0,98.77143327950505,route_timeout
298,298,RouteScenario_298,Failed - Agent timed out,results_TCP,0,0,0,0,0,0,1,0,0,166.05000247433782,676.2984511852264,176.04473564672733,3320,98.51028637311876,1.0,98.51028637311876,route_timeout
299,299,RouteScenario_299,Completed,results_TCP,0,0,0,0,0,0,0,0,0,82.05000122264028,303.086617231369,97.46146430176618,1640,100.0,1.0,100.0,False
