,Unnamed: 0,route_id,status,cloudiness,precipitation,precipitation_deposits,wind_intensity,sun_azimuth_angle,sun_altitude_angle,fog_density,fog_distance,fog_falloff,wetness,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,route_length,score_composed,score_penalty,score_route,ego_vehicle,infraction
257,4,RouteScenario_4,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,140.150002088398,343.120208501816,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
258,5,RouteScenario_5,Failed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,83.1500012390315,209.878233671188,141.42135623731,12.5312786151331,0.6,20.8854643585552,vehicle.lincoln.mkz2017,collisions_vehicle
259,6,RouteScenario_6,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,181.850002709776,456.029114961624,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
260,7,RouteScenario_7,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,235.750003512949,576.979575395584,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
261,8,RouteScenario_8,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,235.650003511459,578.22142291069,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
262,9,RouteScenario_9,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,110.500001646578,284.458372831345,141.421361632106,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
263,10,RouteScenario_10,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,472.600007042289,1159.2143061161,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
264,11,RouteScenario_11,Failed - Agent timed out,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,234.050003487617,627.219172239304,141.421353539911,34.1750886942337,1.0,34.1750886942337,vehicle.lincoln.mkz2017,False
265,12,RouteScenario_12,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,325.350004848093,814.535009384155,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
266,13,RouteScenario_13,Failed - Agent got blocked,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,407.450006071478,1053.73117303848,141.42135488861,59.4465404688868,1.0,59.4465404688868,vehicle.lincoln.mkz2017,False
267,14,RouteScenario_14,Failed - Agent got blocked,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,200.850002992898,544.029852867126,141.42135488861,8.83570448293752,1.0,8.83570448293752,vehicle.lincoln.mkz2017,False
268,15,RouteScenario_15,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,181.250002700835,477.038659095764,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
269,16,RouteScenario_16,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,194.450002897531,477.289316892624,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
270,17,RouteScenario_17,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,185.750002767891,484.701494932175,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
271,18,RouteScenario_18,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,254.800003796816,647.737471103668,141.421355900135,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
272,19,RouteScenario_19,Failed - Agent got blocked,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,603.400008991361,1593.73291635513,141.421357586009,41.989260033816,1.0,41.989260033816,vehicle.lincoln.mkz2017,False
273,20,RouteScenario_20,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,208.750003110617,535.993275165558,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
274,21,RouteScenario_21,Completed,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,273.950004082173,691.507388830185,141.42135488861,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
275,22,RouteScenario_22,Failed - Agent timed out,90,0,50,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,779.05001160875,2018.65992116928,141.421357586009,94.9737599381761,1.0,94.9737599381761,vehicle.lincoln.mkz2017,False
276,0,RouteScenario_0,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,184.350002747029,453.297594308853,141.421350842513,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
277,1,RouteScenario_1,Failed - Agent timed out,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,319.050004754216,821.14879655838,141.421356574484,72.5083872022951,1.0,72.5083872022951,vehicle.lincoln.mkz2017,False
278,2,RouteScenario_2,Failed - Agent timed out,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,319.050004754216,825.421696424484,141.421356574484,72.5083872022951,1.0,72.5083872022951,vehicle.lincoln.mkz2017,False
279,3,RouteScenario_3,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,229.600003421307,567.704037666321,141.421350842513,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
280,4,RouteScenario_4,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,181.950002711266,449.570185661316,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
281,5,RouteScenario_5,Failed - Agent timed out,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,892.050013292581,2178.65081644058,141.42135623731,63.106988406852,1.0,63.106988406852,vehicle.lincoln.mkz2017,False
282,6,RouteScenario_6,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,181.950002711266,449.425480127335,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
283,7,RouteScenario_7,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,237.950003545731,573.568419456482,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
284,8,RouteScenario_8,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,233.550003480166,567.665536403656,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
285,9,RouteScenario_9,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,106.250001583248,263.081270456314,141.421361632106,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
286,10,RouteScenario_10,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,359.150005351752,896.57873749733,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
287,11,RouteScenario_11,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,182.200002714992,461.465347528458,141.421353539911,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
288,12,RouteScenario_12,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,326.100004859269,791.099303722382,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
289,13,RouteScenario_13,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,498.800007432699,1235.60464382172,141.42135488861,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
290,14,RouteScenario_14,Failed - Agent timed out,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,602.050008971244,1450.92969226837,141.42135488861,95.6441161537784,1.0,95.6441161537784,vehicle.lincoln.mkz2017,False
291,15,RouteScenario_15,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,141.050002101809,368.858886003494,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
292,16,RouteScenario_16,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,284.3000042364,691.943171977997,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
293,17,RouteScenario_17,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,226.300003372133,575.290784597397,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
294,18,RouteScenario_18,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,303.350004520267,759.796944141388,141.421355900135,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
295,19,RouteScenario_19,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,519.950007747859,1289.09710502625,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
296,20,RouteScenario_20,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,212.300003163516,529.137224674225,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
297,21,RouteScenario_21,Failed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,164.750002454966,410.987347364426,141.42135488861,39.5558085855785,0.6,65.9263476426309,vehicle.lincoln.mkz2017,collisions_vehicle
298,22,RouteScenario_22,Completed,80,0,0,0.349999994039536,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,616.750009190291,1532.69822263718,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
299,0,RouteScenario_0,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,181.150002699345,442.323629617691,141.421350842513,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
300,1,RouteScenario_1,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8000013381243,219.170706987381,141.421356574484,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
301,2,RouteScenario_2,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6500013358891,219.964977025986,141.421356574484,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
302,3,RouteScenario_3,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,225.650003362447,544.297849655151,141.421350842513,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
303,4,RouteScenario_4,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,182.000002712011,438.863466978073,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
304,5,RouteScenario_5,Failed - Agent timed out,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,892.050013292581,2095.43064570427,141.42135623731,61.485075529625,1.0,61.485075529625,vehicle.lincoln.mkz2017,False
305,6,RouteScenario_6,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,181.950002711266,439.613452672958,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
306,7,RouteScenario_7,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,247.050003681332,587.306149959564,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
307,8,RouteScenario_8,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,247.050003681332,586.504219055176,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
308,9,RouteScenario_9,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,155.00000230968,373.796021461487,141.421361632106,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
309,10,RouteScenario_10,Failed - Agent got blocked,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,272.150004055351,658.671054601669,141.42135623731,29.8027690267634,1.0,29.8027690267634,vehicle.lincoln.mkz2017,False
310,11,RouteScenario_11,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,181.150002699345,449.715479850769,141.421353539911,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
311,12,RouteScenario_12,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,375.250005591661,893.161539554596,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
312,13,RouteScenario_13,Failed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,168.950002517551,427.304329633713,141.42135488861,24.983374548705,0.6,41.638957581175,vehicle.lincoln.mkz2017,collisions_vehicle
313,14,RouteScenario_14,Failed - Agent timed out,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,602.050008971244,1399.02857923508,141.42135488861,96.8485081614372,1.0,96.8485081614372,vehicle.lincoln.mkz2017,False
314,15,RouteScenario_15,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,137.100002042949,343.253198385239,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
315,16,RouteScenario_16,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,201.250002998859,473.483468294144,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
316,17,RouteScenario_17,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,180.550002690405,451.727572441101,141.42135623731,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
317,18,RouteScenario_18,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,258.050003845245,627.565736532211,141.421355900135,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
318,19,RouteScenario_19,Failed - Agent timed out,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,779.05001160875,1960.29170393944,141.421357586009,41.989260033816,1.0,41.989260033816,vehicle.lincoln.mkz2017,False
319,20,RouteScenario_20,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,254.05000378564,623.22685956955,141.421357586009,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
320,21,RouteScenario_21,Completed,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,225.350003357977,539.362012624741,141.42135488861,100.0,1.0,100.0,vehicle.lincoln.mkz2017,False
321,22,RouteScenario_22,Failed - Agent timed out,80,30,50,0.400000005960465,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,779.05001160875,2006.83763861656,141.421357586009,41.989260033816,1.0,41.989260033816,vehicle.lincoln.mkz2017,False
