,route_id,status,town,basename,cloudiness,fog_density,fog_distance,fog_falloff,precipitation,precipitation_deposits,sun_altitude_angle,sun_azimuth_angle,wetness,wind_intensity,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,ego_vehicle,number_of_drivers,number_of_walkers,percentage_speed_limit,route_length,total_steps,score_composed,score_penalty,score_route
248,RouteScenario_248,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,105.4000015705824,142.28547191619873,vehicle.lincoln.mkz2017,119,69.0,69,114.13830922825704,2105,100.0,1.0,100.0
249,RouteScenario_249,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,114.05000169947743,159.88968133926392,vehicle.lincoln.mkz2017,154,122.0,84,91.5848828385856,2278,14.171311570023304,1.0,14.171311570023304
250,RouteScenario_250,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,75.0,0.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,156.85000233724713,229.34066796302795,vehicle.lincoln.mkz2017,174,120.0,63,153.806218665598,3134,100.0,1.0,100.0
251,RouteScenario_251,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,115.15000171586873,170.3138735294342,vehicle.lincoln.mkz2017,197,131.0,89,230.50704928789344,2300,100.0,1.0,100.0
252,RouteScenario_252,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,133.0500019825995,186.72753596305847,vehicle.lincoln.mkz2017,161,101.0,94,155.21271208235316,2658,97.54485466912752,1.0,97.54485466912752
253,RouteScenario_253,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,59.05000087991357,87.22173976898193,vehicle.lincoln.mkz2017,180,134.0,96,68.45236296257079,1178,79.418164432814,1.0,79.418164432814
254,RouteScenario_254,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,102.15000152215362,131.17339038848877,vehicle.lincoln.mkz2017,94,65.0,74,289.7189203220309,2040,100.0,1.0,100.0
255,RouteScenario_255,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,212.05000315979123,283.542179107666,vehicle.lincoln.mkz2017,109,68.0,70,255.72384592595856,4238,98.4621354485116,1.0,98.4621354485116
256,RouteScenario_256,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,54.45000081136823,81.42616772651672,vehicle.lincoln.mkz2017,200,125.0,50,62.44134756354121,1086,100.0,1.0,100.0
257,RouteScenario_257,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,57.100000850856304,80.50503945350647,vehicle.lincoln.mkz2017,179,115.0,78,107.60914881202362,1139,100.0,1.0,100.0
258,RouteScenario_258,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,168.4500025101006,239.86441731452945,vehicle.lincoln.mkz2017,181,85.0,55,160.69567727484127,3366,100.0,1.0,100.0
259,RouteScenario_259,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,31.45000046864152,43.27468466758728,vehicle.lincoln.mkz2017,131,122.0,76,84.00000790754952,626,100.0,1.0,100.0
260,RouteScenario_260,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,43.7500006519258,57.418867111206055,vehicle.lincoln.mkz2017,92,126.0,73,187.1840081355105,872,100.0,1.0,100.0
261,RouteScenario_261,Failed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0.050000000745058,0.1340916156768798,vehicle.lincoln.mkz2017,129,,54,198.1508534574193,0,0.0,0.7,0.0
262,RouteScenario_262,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,38.10000056773424,52.509501218795776,vehicle.lincoln.mkz2017,149,88.0,61,149.37026287944542,759,100.0,1.0,100.0
263,RouteScenario_263,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,15.0,270.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,122.85000183060764,175.96613383293152,vehicle.lincoln.mkz2017,150,124.0,52,78.14909887959358,2454,100.0,1.0,100.0
264,RouteScenario_264,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,37.00000055134296,47.13677954673767,vehicle.lincoln.mkz2017,100,56.0,110,169.63795273239205,737,100.0,1.0,100.0
265,RouteScenario_265,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,152.65000227466226,228.9481964111328,vehicle.lincoln.mkz2017,195,108.0,88,201.75301977211643,3050,100.0,1.0,100.0
266,RouteScenario_266,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,61.05000090971589,85.24854755401611,vehicle.lincoln.mkz2017,166,73.0,107,84.73965023148577,1218,100.0,1.0,100.0
267,RouteScenario_267,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,15.0,50.0,75.0,315.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,57.75000086054206,80.51075148582458,vehicle.lincoln.mkz2017,173,81.0,70,199.61393678283733,1152,100.0,1.0,100.0
268,RouteScenario_268,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,230.05000342801213,298.2573390007019,vehicle.lincoln.mkz2017,87,69.0,57,231.035249317076,4598,98.73870427834878,1.0,98.73870427834878
269,RouteScenario_269,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,147.9500022046268,187.1570529937744,vehicle.lincoln.mkz2017,84,74.0,81,224.4508093747655,2956,100.0,1.0,100.0
270,RouteScenario_270,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,1,0,0,145.05000216141343,209.72088027000427,vehicle.lincoln.mkz2017,184,84.0,52,175.09000599072704,2898,75.74882637528012,1.0,75.74882637528012
271,RouteScenario_271,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,90.05000134184957,129.99235153198242,vehicle.lincoln.mkz2017,172,137.0,52,105.7259278791228,1798,97.1937395461997,1.0,97.1937395461997
272,RouteScenario_272,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,95.5000014230609,136.45025753974917,vehicle.lincoln.mkz2017,183,99.0,72,242.25000000600124,1907,100.0,1.0,100.0
273,RouteScenario_273,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,32.100000478327274,44.09747362136841,vehicle.lincoln.mkz2017,118,131.0,58,60.41715755173839,639,100.0,1.0,100.0
274,RouteScenario_274,Failed,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,1,0,0,0,0,0,0,35.50000052899122,48.23317813873291,vehicle.lincoln.mkz2017,138,60.0,61,124.26716564462544,707,36.86169962917485,0.6,61.43616604862476
275,RouteScenario_275,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,75.0,0.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,151.3000022545457,211.17756843566892,vehicle.lincoln.mkz2017,114,130.0,82,246.3376246675904,3023,100.0,1.0,100.0
276,RouteScenario_276,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,70.15000104531646,90.96320247650146,vehicle.lincoln.mkz2017,95,69.0,79,181.734017212836,1400,100.0,1.0,100.0
277,RouteScenario_277,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,164.95000245794654,210.19273781776428,vehicle.lincoln.mkz2017,92,66.0,72,61.75445811744025,3296,100.0,1.0,100.0
278,RouteScenario_278,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,-80.0,225.0,0.0,0.4000000059604645,0,0,0,0,0,0,1,0,0,115.0500017143786,153.32615780830383,vehicle.lincoln.mkz2017,107,98.0,109,139.14688912305118,2298,86.02423985921548,1.0,86.02423985921548
279,RouteScenario_279,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,75.0,0.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,20.40000030398369,28.485839128494263,vehicle.lincoln.mkz2017,130,150.0,89,92.62465890700264,405,100.0,1.0,100.0
280,RouteScenario_280,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,70.40000104904175,95.30682921409608,vehicle.lincoln.mkz2017,108,142.0,78,183.97032391451452,1405,100.0,1.0,100.0
281,RouteScenario_281,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,99.85000148788096,148.9805064201355,vehicle.lincoln.mkz2017,184,116.0,95,202.18308424118496,1994,100.0,1.0,100.0
282,RouteScenario_282,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,94.95000141486526,126.86716055870056,vehicle.lincoln.mkz2017,96,112.0,52,152.86000559795005,1896,100.0,1.0,100.0
283,RouteScenario_283,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,54.70000081509352,75.18957996368408,vehicle.lincoln.mkz2017,129,122.0,105,69.96409608455757,1091,100.0,1.0,100.0
284,RouteScenario_284,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,92.4000013768673,125.6659779548645,vehicle.lincoln.mkz2017,111,84.0,109,160.56496478786465,1845,100.0,1.0,100.0
285,RouteScenario_285,Failed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0.050000000745058,0.1304266452789306,vehicle.lincoln.mkz2017,199,,65,144.41420865579255,0,0.0,0.7,0.0
286,RouteScenario_286,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,75.0,0.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,31.000000461936,40.80583095550537,vehicle.lincoln.mkz2017,109,89.0,107,141.2596863076324,617,100.0,1.0,100.0
287,RouteScenario_287,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,166.6500024832785,247.0514211654663,vehicle.lincoln.mkz2017,198,119.0,83,250.70334896953392,3330,100.0,1.0,100.0
288,RouteScenario_288,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,36.25000054016709,48.4491777420044,vehicle.lincoln.mkz2017,165,88.0,98,94.00071938021614,722,100.0,1.0,100.0
289,RouteScenario_289,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,20.70000030845404,26.945682764053345,vehicle.lincoln.mkz2017,116,103.0,69,78.52384916000362,411,100.0,1.0,100.0
290,RouteScenario_290,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,15.300000227987766,22.197832107543945,vehicle.lincoln.mkz2017,190,122.0,66,59.41275985558396,303,100.0,1.0,100.0
291,RouteScenario_291,Failed - Agent timed out,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,15.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,216.05000321939588,297.4150478839874,vehicle.lincoln.mkz2017,106,122.0,83,220.34605456385611,4318,98.86667660016607,1.0,98.86667660016607
292,RouteScenario_292,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,128.85000192001462,177.86330938339233,vehicle.lincoln.mkz2017,87,133.0,103,91.16367443389557,2574,100.0,1.0,100.0
293,RouteScenario_293,Failed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,78.8000011742115,110.57403874397278,vehicle.lincoln.mkz2017,123,136.0,102,126.5800249155539,1573,32.125069390903775,0.6,53.54178231817296
294,RouteScenario_294,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,74.30000110715628,101.66182851791382,vehicle.lincoln.mkz2017,149,73.0,79,115.78998008039962,1483,100.0,1.0,100.0
295,RouteScenario_295,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,44.15000065788627,62.47089695930481,vehicle.lincoln.mkz2017,155,130.0,96,199.0611845425313,880,100.0,1.0,100.0
296,RouteScenario_296,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,159.85000238195062,243.81659388542172,vehicle.lincoln.mkz2017,196,137.0,87,39.51298327846472,3194,100.0,1.0,100.0
297,RouteScenario_297,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,82.45000122860074,118.66688895225523,vehicle.lincoln.mkz2017,150,144.0,69,134.82516645917676,1646,100.0,1.0,100.0
298,RouteScenario_298,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,143.85000214353204,199.47994947433472,vehicle.lincoln.mkz2017,86,149.0,81,176.04473564672733,2874,100.0,1.0,100.0
299,RouteScenario_299,Completed,Town01,100_250_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,48.300000719726086,67.7352614402771,vehicle.lincoln.mkz2017,179,75.0,66,97.46146430176618,963,100.0,1.0,100.0
0,RouteScenario_0,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,137.7000020518899,193.03668808937076,vehicle.lincoln.mkz2017,195,72.0,52,207.01921297077124,2751,100.0,1.0,100.0
1,RouteScenario_1,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,91.35000136122108,123.56819128990172,vehicle.lincoln.mkz2017,170,59.0,97,82.7731237397857,1824,100.0,1.0,100.0
2,RouteScenario_2,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,88.65000132098794,121.58044362068176,vehicle.lincoln.mkz2017,129,87.0,94,4.00000021027517,1770,100.0,1.0,100.0
3,RouteScenario_3,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,76.45000113919377,105.17453694343568,vehicle.lincoln.mkz2017,129,103.0,62,85.01128944107964,1526,100.0,1.0,100.0
4,RouteScenario_4,Failed - Agent timed out,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,15.0,50.0,75.0,315.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,242.05000360682607,324.63579201698303,vehicle.lincoln.mkz2017,101,102.0,100,222.385490044924,4838,37.26980525709516,1.0,37.26980525709516
5,RouteScenario_5,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,140.15000208839774,189.22264671325684,vehicle.lincoln.mkz2017,112,124.0,102,215.67133460039676,2800,100.0,1.0,100.0
6,RouteScenario_6,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,25.25000037625432,30.45710921287537,vehicle.lincoln.mkz2017,84,77.0,107,81.9999806667819,502,100.0,1.0,100.0
7,RouteScenario_7,Failed,Town01,100_200_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,1,0,0,0,0,28.150000419467688,38.83577513694763,vehicle.lincoln.mkz2017,181,66.0,59,89.66100072719145,560,19.085052467754146,0.7,27.26436066822021
8,RouteScenario_8,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,37.35000055655837,47.52182412147522,vehicle.lincoln.mkz2017,92,95.0,51,84.29327349453786,744,100.0,1.0,100.0
9,RouteScenario_9,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,0,0,0,154.00000229477882,214.27268624305725,vehicle.lincoln.mkz2017,160,101.0,64,161.24031255030107,3077,100.0,1.0,100.0
10,RouteScenario_10,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,89.10000132769346,130.89732933044434,vehicle.lincoln.mkz2017,200,109.0,91,178.9391330373126,1779,100.0,1.0,100.0
11,RouteScenario_11,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,71.60000106692314,93.68435072898863,vehicle.lincoln.mkz2017,97,90.0,101,101.61206212778252,1429,100.0,1.0,100.0
12,RouteScenario_12,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,64.90000096708536,89.53992319107056,vehicle.lincoln.mkz2017,98,146.0,75,148.57995264526733,1295,100.0,1.0,100.0
13,RouteScenario_13,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,134.0000019967556,185.82091879844663,vehicle.lincoln.mkz2017,110,129.0,79,212.21998513514657,2677,100.0,1.0,100.0
14,RouteScenario_14,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,147.250002194196,202.4212522506714,vehicle.lincoln.mkz2017,97,130.0,94,185.7261592234176,2942,100.0,1.0,100.0
15,RouteScenario_15,Failed - Agent timed out,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,141.0500021018088,180.75461554527283,vehicle.lincoln.mkz2017,120,57.0,100,135.3497162420629,2818,97.28757990277612,1.0,97.28757990277612
16,RouteScenario_16,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,62.65000093355775,85.36888837814331,vehicle.lincoln.mkz2017,152,90.0,90,84.74849002285849,1250,100.0,1.0,100.0
17,RouteScenario_17,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,75.0,0.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,212.1000031605363,317.3377707004547,vehicle.lincoln.mkz2017,198,113.0,55,134.9649352416446,4239,100.0,1.0,100.0
18,RouteScenario_18,Failed - Agent timed out,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,71.0500010587275,98.91439700126648,vehicle.lincoln.mkz2017,175,75.0,56,63.51635132231508,1418,95.46693413382884,1.0,95.46693413382884
19,RouteScenario_19,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,188.9500028155744,262.6164183616638,vehicle.lincoln.mkz2017,164,127.0,92,250.78999932384824,3776,100.0,1.0,100.0
20,RouteScenario_20,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,0.0,0.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,184.6500027514994,256.36685013771057,vehicle.lincoln.mkz2017,91,137.0,57,251.33524385962852,3690,100.0,1.0,100.0
21,RouteScenario_21,Failed - Agent timed out,Town01,100_200_200_vehicle.lincoln.mkz2017,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,224.0500033386052,298.05672883987427,vehicle.lincoln.mkz2017,89,105.0,105,240.84659042508255,4478,98.08661034899896,1.0,98.08661034899896
22,RouteScenario_22,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,67.50000100582838,89.422039270401,vehicle.lincoln.mkz2017,139,71.0,87,91.21650580385666,1347,100.0,1.0,100.0
23,RouteScenario_23,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,0,0,0,36.85000054910779,46.397244453430176,vehicle.lincoln.mkz2017,109,86.0,51,167.38486120028512,734,100.0,1.0,100.0
24,RouteScenario_24,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,17.600000262260437,24.424158573150635,vehicle.lincoln.mkz2017,113,128.0,104,75.509947236394,349,100.0,1.0,100.0
25,RouteScenario_25,Failed - Agent timed out,Town01,100_200_200_vehicle.lincoln.mkz2017,80.0,0.0,0.0,0.0,30.0,50.0,15.0,270.0,0.0,0.4000000059604645,0,0,0,0,0,0,1,0,0,118.05000175908208,176.2937777042389,vehicle.lincoln.mkz2017,195,121.0,51,127.5593661832002,2358,93.16433469485308,1.0,93.16433469485308
26,RouteScenario_26,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,38.10000056773424,52.69301271438599,vehicle.lincoln.mkz2017,144,130.0,93,135.98085964910393,759,100.0,1.0,100.0
27,RouteScenario_27,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,167.05000248923898,240.19839096069336,vehicle.lincoln.mkz2017,191,97.0,53,160.59174114741538,3338,100.0,1.0,100.0
28,RouteScenario_28,Completed,Town01,100_200_200_vehicle.lincoln.mkz2017,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,116.1000017300248,156.58463430404663,vehicle.lincoln.mkz2017,145,71.0,90,174.25697675114515,2319,100.0,1.0,100.0
