,route_id,status,town,basename,cloudiness,fog_density,fog_distance,fog_falloff,precipitation,precipitation_deposits,sun_altitude_angle,sun_azimuth_angle,wetness,wind_intensity,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,ego_vehicle,number_of_drivers,number_of_walkers,percentage_speed_limit,route_length,total_steps,score_composed,score_penalty,score_route
296,RouteScenario_296,Failed - Agent timed out,Town01,data_interfuser_town01_results,70.0,0.0,0.0,0.0,15.0,50.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,414.0500061698258,1294.0847828388214,vehicle.lincoln.mkz2017,192,143,99,141.42135758600867,8278,69.21714220663902,1.0,69.21714220663902
297,RouteScenario_297,Completed,Town01,data_interfuser_town01_results,70.0,0.0,0.0,0.0,15.0,50.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,266.5500039719045,743.96848487854,vehicle.lincoln.mkz2017,103,90,52,141.42135488861035,5328,100.0,1.0,100.0
298,RouteScenario_298,Completed,Town01,data_interfuser_town01_results,70.0,0.0,0.0,0.0,15.0,50.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,486.10000724345446,1409.117989063263,vehicle.lincoln.mkz2017,96,137,64,141.42135758600867,9719,100.0,1.0,100.0
299,RouteScenario_299,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,415.4500061906874,1186.9618952274323,vehicle.lincoln.mkz2017,143,107,99,141.421350842513,8306,100.0,1.0,100.0
300,RouteScenario_300,Failed - Agent got blocked,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,1,280.20000417530537,930.8978478908539,vehicle.lincoln.mkz2017,136,121,105,141.4213565744843,5601,68.53397807311481,1.0,68.53397807311481
301,RouteScenario_301,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,272.00000405311584,768.9731101989746,vehicle.lincoln.mkz2017,119,71,72,141.4213565744843,5437,100.0,1.0,100.0
302,RouteScenario_302,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,271.9500040523708,775.5324909687042,vehicle.lincoln.mkz2017,185,71,103,141.421350842513,5436,100.0,1.0,100.0
303,RouteScenario_303,Failed - Agent timed out,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,187.0500027872622,500.7096948623657,vehicle.lincoln.mkz2017,138,76,59,141.4213562373095,3738,98.69614995053875,1.0,98.69614995053875
304,RouteScenario_304,Failed - Agent got blocked,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,1,275.9000041112304,786.9589490890503,vehicle.lincoln.mkz2017,154,127,93,141.4213562373095,5515,10.578423089600054,1.0,10.578423089600054
305,RouteScenario_305,Failed - Agent timed out,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,187.0500027872622,511.57583022117615,vehicle.lincoln.mkz2017,115,139,77,141.4213562373095,3738,98.69614995053875,1.0,98.69614995053875
306,RouteScenario_306,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,353.20000526309013,959.4898657798767,vehicle.lincoln.mkz2017,145,66,98,141.4213562373095,7061,100.0,1.0,100.0
307,RouteScenario_307,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,433.6000064611435,1198.6832237243652,vehicle.lincoln.mkz2017,198,93,98,141.4213562373095,8669,100.0,1.0,100.0
308,RouteScenario_308,Failed - Agent timed out,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,255.05000380054116,815.7461409568787,vehicle.lincoln.mkz2017,135,134,74,141.42136163210623,5098,98.65131646283281,1.0,98.65131646283281
309,RouteScenario_309,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,271.30000404268503,779.8422863483429,vehicle.lincoln.mkz2017,82,84,110,141.4213562373095,5423,100.0,1.0,100.0
310,RouteScenario_310,Failed - Agent timed out,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,234.05000348761678,715.6787703037262,vehicle.lincoln.mkz2017,154,135,101,141.42135353991122,4678,98.96107138578547,1.0,98.96107138578547
311,RouteScenario_311,Failed - Agent got blocked,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,1,525.9500078372657,1509.2692756652832,vehicle.lincoln.mkz2017,178,64,102,141.42135758600867,10516,86.95407468236257,1.0,86.95407468236257
312,RouteScenario_312,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,368.90000549703836,1079.4615750312805,vehicle.lincoln.mkz2017,121,88,55,141.42135488861035,7375,100.0,1.0,100.0
313,RouteScenario_313,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,444.3000066205859,1366.304682970047,vehicle.lincoln.mkz2017,100,150,50,141.42135488861035,8883,100.0,1.0,100.0
314,RouteScenario_314,Failed - Agent timed out,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,182.0500027127564,579.7852854728699,vehicle.lincoln.mkz2017,186,76,54,141.4213562373095,3638,98.36193081563464,1.0,98.36193081563464
315,RouteScenario_315,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,245.7000036612153,662.5941178798676,vehicle.lincoln.mkz2017,93,108,90,141.4213562373095,4911,100.0,1.0,100.0
316,RouteScenario_316,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,141.70000211149454,411.3448631763458,vehicle.lincoln.mkz2017,97,64,72,141.4213562373095,2831,100.0,1.0,100.0
317,RouteScenario_317,Failed - Agent timed out,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,343.05000511184335,952.0950782299042,vehicle.lincoln.mkz2017,174,108,97,141.42135590013473,6858,98.98947638210463,1.0,98.98947638210463
318,RouteScenario_318,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,670.9500099979341,1964.0674211978912,vehicle.lincoln.mkz2017,173,116,94,141.42135758600867,13416,100.0,1.0,100.0
319,RouteScenario_319,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,347.60000517964363,1011.2908253669739,vehicle.lincoln.mkz2017,113,99,55,141.42135758600867,6949,100.0,1.0,100.0
320,RouteScenario_320,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,314.7500046901405,905.5475709438324,vehicle.lincoln.mkz2017,127,137,73,141.42135488861035,6292,100.0,1.0,100.0
321,RouteScenario_321,Completed,Town01,data_interfuser_town01_results,90.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,489.55000729486346,1428.1009888648987,vehicle.lincoln.mkz2017,152,137,109,141.42135758600867,9788,100.0,1.0,100.0
322,RouteScenario_322,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,1,407.1000060662627,1683.5949866771698,vehicle.lincoln.mkz2017,98,116,94,141.421350842513,8139,98.97042395753891,1.0,98.97042395753891
323,RouteScenario_323,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,226.7500033788383,980.3725287914276,vehicle.lincoln.mkz2017,163,101,73,141.4213565744843,4532,100.0,1.0,100.0
324,RouteScenario_324,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,1,276.6000041216612,1238.6589500904083,vehicle.lincoln.mkz2017,177,126,106,141.4213565744843,5529,68.22985541918831,1.0,68.22985541918831
325,RouteScenario_325,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,272.25000405684114,1058.6734535694122,vehicle.lincoln.mkz2017,108,116,89,141.421350842513,5442,100.0,1.0,100.0
326,RouteScenario_326,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,187.0500027872622,790.1798965930939,vehicle.lincoln.mkz2017,170,109,79,141.4213562373095,3738,98.69614995053875,1.0,98.69614995053875
327,RouteScenario_327,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,1,274.5500040911138,1103.07839345932,vehicle.lincoln.mkz2017,119,65,73,141.4213562373095,5488,10.667454286591907,1.0,10.667454286591907
328,RouteScenario_328,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,187.0500027872622,745.4298174381256,vehicle.lincoln.mkz2017,145,106,71,141.4213562373095,3738,92.55005796740616,1.0,92.55005796740616
329,RouteScenario_329,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,297.3500044308603,1190.5487349033356,vehicle.lincoln.mkz2017,168,120,61,141.4213562373095,5944,100.0,1.0,100.0
330,RouteScenario_330,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,1,274.25000408664346,1094.0604419708252,vehicle.lincoln.mkz2017,81,82,89,141.4213562373095,5482,23.604429766164607,1.0,23.604429766164607
331,RouteScenario_331,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,255.05000380054116,966.3094413280487,vehicle.lincoln.mkz2017,120,104,70,141.42136163210623,5098,98.33172329804121,1.0,98.33172329804121
332,RouteScenario_332,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,305.15000454708934,1139.3766782283783,vehicle.lincoln.mkz2017,118,67,55,141.4213562373095,6100,100.0,1.0,100.0
333,RouteScenario_333,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,234.05000348761678,950.5287492275238,vehicle.lincoln.mkz2017,103,75,51,141.42135353991122,4678,98.96107138578547,1.0,98.96107138578547
334,RouteScenario_334,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,1,580.3500086478889,2085.5730698108673,vehicle.lincoln.mkz2017,137,122,75,141.42135758600867,11604,84.88705913273756,1.0,84.88705913273756
335,RouteScenario_335,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,458.70000683516264,1944.2346613407135,vehicle.lincoln.mkz2017,186,134,82,141.42135488861035,9171,100.0,1.0,100.0
336,RouteScenario_336,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,355.1500052921474,1499.2940828800201,vehicle.lincoln.mkz2017,126,139,97,141.42135488861035,7100,100.0,1.0,100.0
337,RouteScenario_337,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,182.0500027127564,780.7554697990417,vehicle.lincoln.mkz2017,175,86,92,141.4213562373095,3638,98.36193081563464,1.0,98.36193081563464
338,RouteScenario_338,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,241.35000359639525,943.5099520683289,vehicle.lincoln.mkz2017,156,97,75,141.4213562373095,4824,100.0,1.0,100.0
339,RouteScenario_339,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,144.55000215396285,578.0905556678772,vehicle.lincoln.mkz2017,86,76,64,141.4213562373095,2888,100.0,1.0,100.0
340,RouteScenario_340,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,343.05000511184335,1231.6834535598755,vehicle.lincoln.mkz2017,176,101,103,141.42135590013473,6858,98.98947638210463,1.0,98.98947638210463
341,RouteScenario_341,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,1,598.0000089108944,2588.2271139621735,vehicle.lincoln.mkz2017,186,141,75,141.42135758600867,11957,66.64814570596933,1.0,66.64814570596933
342,RouteScenario_342,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,414.0500061698258,1668.5520279407501,vehicle.lincoln.mkz2017,167,147,68,141.42135758600867,8278,78.03468635635171,1.0,78.03468635635171
343,RouteScenario_343,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,310.00000461935997,1121.401104927063,vehicle.lincoln.mkz2017,93,148,88,141.42135488861035,6197,100.0,1.0,100.0
344,RouteScenario_344,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,576.150008585304,2337.3519158363342,vehicle.lincoln.mkz2017,136,83,85,141.42135758600867,11520,100.0,1.0,100.0
345,RouteScenario_345,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,272.35000405833125,1186.2234721183777,vehicle.lincoln.mkz2017,169,113,96,141.421350842513,5444,100.0,1.0,100.0
346,RouteScenario_346,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,1,313.0500046648085,1374.7386906147003,vehicle.lincoln.mkz2017,191,148,95,141.4213565744843,6258,66.09832003650608,1.0,66.09832003650608
347,RouteScenario_347,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,319.0500047542155,1393.4854290485382,vehicle.lincoln.mkz2017,106,101,76,141.4213565744843,6378,98.9891474432118,1.0,98.9891474432118
348,RouteScenario_348,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,367.2000054717064,1480.9827153682709,vehicle.lincoln.mkz2017,135,115,89,141.421350842513,7341,100.0,1.0,100.0
349,RouteScenario_349,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,187.0500027872622,819.8472468852997,vehicle.lincoln.mkz2017,199,118,96,141.4213562373095,3738,98.257143380315,1.0,98.257143380315
350,RouteScenario_350,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,809.50001206249,3503.193975687027,vehicle.lincoln.mkz2017,129,129,104,141.4213562373095,16187,100.0,1.0,100.0
351,RouteScenario_351,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,187.0500027872622,756.6394581794739,vehicle.lincoln.mkz2017,104,143,54,141.4213562373095,3738,98.257143380315,1.0,98.257143380315
352,RouteScenario_352,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,298.80000445246696,1130.5941185951233,vehicle.lincoln.mkz2017,103,71,68,141.4213562373095,5973,100.0,1.0,100.0
353,RouteScenario_353,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,341.6500050909817,1363.8430054187775,vehicle.lincoln.mkz2017,164,116,81,141.4213562373095,6830,100.0,1.0,100.0
354,RouteScenario_354,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,255.05000380054116,949.450398683548,vehicle.lincoln.mkz2017,89,55,93,141.42136163210623,5098,98.33172329804121,1.0,98.33172329804121
355,RouteScenario_355,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,408.0500060804188,1639.4824476242065,vehicle.lincoln.mkz2017,143,99,53,141.4213562373095,8158,100.0,1.0,100.0
356,RouteScenario_356,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,234.05000348761678,1034.300456047058,vehicle.lincoln.mkz2017,197,82,82,141.42135353991122,4678,76.07684718533375,1.0,76.07684718533375
357,RouteScenario_357,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,701.050010446459,2542.225727081299,vehicle.lincoln.mkz2017,85,67,95,141.42135758600867,14018,94.72222106760566,1.0,94.72222106760566
358,RouteScenario_358,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,421.8000062853098,1697.9697856903076,vehicle.lincoln.mkz2017,187,63,108,141.42135488861035,8433,100.0,1.0,100.0
359,RouteScenario_359,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,527.7500078640878,2246.9857535362244,vehicle.lincoln.mkz2017,196,103,85,141.42135488861035,10552,100.0,1.0,100.0
360,RouteScenario_360,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,182.0500027127564,752.1168806552887,vehicle.lincoln.mkz2017,94,65,72,141.4213562373095,3638,98.81318816331643,1.0,98.81318816331643
361,RouteScenario_361,Failed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,1,0,0,0,0,0,0,168.50000251084566,676.4190092086792,vehicle.lincoln.mkz2017,105,100,56,141.4213562373095,3367,47.35042266314552,0.6,78.91737110524254
362,RouteScenario_362,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,187.6500027962029,801.099767446518,vehicle.lincoln.mkz2017,197,60,105,141.4213562373095,3750,100.0,1.0,100.0
363,RouteScenario_363,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,343.05000511184335,1225.0479791164398,vehicle.lincoln.mkz2017,87,98,71,141.42135590013473,6858,98.98947638210463,1.0,98.98947638210463
364,RouteScenario_364,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,464.9500069282949,1881.074198961258,vehicle.lincoln.mkz2017,92,104,53,141.42135758600867,9296,100.0,1.0,100.0
365,RouteScenario_365,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,414.0500061698258,1641.4436247348785,vehicle.lincoln.mkz2017,199,62,55,141.42135758600867,8278,89.90970398217819,1.0,89.90970398217819
366,RouteScenario_366,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,260.0000038743019,929.1596574783325,vehicle.lincoln.mkz2017,95,55,66,141.42135488861035,5197,100.0,1.0,100.0
367,RouteScenario_367,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,0.0,-90.0,-1.0,0.0,10.0,0,0,0,0,0,0,1,0,0,779.0500116087496,3294.76886844635,vehicle.lincoln.mkz2017,160,87,78,141.42135758600867,15578,96.83188959893899,1.0,96.83188959893899
368,RouteScenario_368,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,420.90000627189875,1829.5744988918304,vehicle.lincoln.mkz2017,156,63,62,141.421350842513,8415,94.09447672263728,1.0,94.09447672263728
369,RouteScenario_369,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,272.5000040605664,1186.8421337604523,vehicle.lincoln.mkz2017,144,81,94,141.4213565744843,5447,100.0,1.0,100.0
370,RouteScenario_370,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,317.20000472664833,1473.3640983104706,vehicle.lincoln.mkz2017,173,149,68,141.4213565744843,6341,68.83809914866477,1.0,68.83809914866477
371,RouteScenario_371,Failed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,1,0,0,0,0,87.60000130534172,331.7777075767517,vehicle.lincoln.mkz2017,106,112,110,141.421350842513,1749,26.87147039583272,0.7,38.3878148511896
372,RouteScenario_372,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,136.70000203698874,553.8418695926666,vehicle.lincoln.mkz2017,154,96,77,141.4213562373095,2731,100.0,1.0,100.0
373,RouteScenario_373,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,758.0000112950802,3096.1066839694977,vehicle.lincoln.mkz2017,146,61,51,141.4213562373095,15157,55.383895168280056,1.0,55.383895168280056
374,RouteScenario_374,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,187.0500027872622,786.4734299182892,vehicle.lincoln.mkz2017,117,129,95,141.4213562373095,3738,98.69614995053875,1.0,98.69614995053875
375,RouteScenario_375,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,260.7500038854778,1010.4736938476562,vehicle.lincoln.mkz2017,149,124,95,141.4213562373095,5212,100.0,1.0,100.0
376,RouteScenario_376,Failed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,1,0,0,0,0,389.6000058054924,1527.0864973068237,vehicle.lincoln.mkz2017,152,134,81,141.4213562373095,7789,64.36686488851853,0.7,91.95266412645506
377,RouteScenario_377,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,255.05000380054116,945.082581281662,vehicle.lincoln.mkz2017,90,77,104,141.42136163210623,5098,98.33172329804121,1.0,98.33172329804121
378,RouteScenario_378,Failed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,1,0,0,0,0,208.1500031016767,816.8157722949982,vehicle.lincoln.mkz2017,82,75,53,141.4213562373095,4160,48.25506418978439,0.7,68.93580598540628
379,RouteScenario_379,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,234.05000348761678,1014.8956868648529,vehicle.lincoln.mkz2017,152,147,52,141.42135353991122,4678,38.43877968681145,1.0,38.43877968681145
